# Time [ms], MC signal
1.549991,0.504
1.551044,0.505
1.551983,0.505
1.552995,0.505
1.554046,0.507
1.554998,0.505
1.556038,0.504
1.556987,0.508
1.558010,0.505
1.559071,0.508
1.559997,0.506
1.561043,0.504
1.562043,0.504
1.563005,0.507
1.564070,0.507
1.564995,0.504
1.566038,0.506
1.567024,0.505
1.567988,0.506
1.569080,0.504
1.570014,0.507
1.571056,0.505
1.572020,0.506
1.573050,0.506
1.574008,0.507
1.575044,0.504
1.576036,0.506
1.577021,0.505
1.578072,0.505
1.579027,0.507
1.580056,0.507
1.581029,0.506
1.582010,0.505
1.583024,0.504
1.584005,0.506
1.585034,0.506
1.586005,0.507
1.587062,0.508
1.588020,0.506
1.588998,0.506
1.590017,0.504
1.591015,0.504
1.592049,0.505
1.592984,0.506
1.594054,0.506
1.595004,0.507
1.596047,0.504
1.597042,0.506
1.597992,0.506
1.599057,0.504
1.600018,0.506
1.601059,0.506
1.602031,0.506
1.603027,0.506
1.604017,0.505
1.605003,0.504
1.606042,0.506
1.606995,0.504
1.608041,0.506
1.609019,0.506
1.609988,0.507
1.611028,0.506
1.612007,0.504
1.613035,0.507
1.614002,0.507
1.615041,0.507
1.616072,0.504
1.617050,0.505
1.618039,0.508
1.619021,0.507
1.619993,0.505
1.620989,0.505
1.622049,0.506
1.623007,0.505
1.624065,0.507
1.625037,0.506
1.625983,0.504
1.627040,0.506
1.628006,0.506
1.629048,0.507
1.630035,0.503
1.630999,0.504
1.632062,0.506
1.633003,0.503
1.634048,0.505
1.635018,0.504
1.636052,0.506
1.637011,0.505
1.637999,0.506
1.639016,0.506
1.640065,0.506
1.641018,0.505
1.642039,0.507
1.643017,0.505
1.644063,0.505
1.645005,0.505
1.646050,0.505
1.647073,0.506
1.648059,0.507
1.649038,0.505
1.649994,0.505
1.651000,0.505
1.652041,0.505
1.652990,0.505
1.654047,0.505
1.655049,0.505
1.656056,0.506
1.657034,0.506
1.658011,0.506
1.659017,0.505
1.659997,0.507
1.661024,0.506
1.662010,0.504
1.663028,0.504
1.664058,0.504
1.665022,0.507
1.666034,0.507
1.667006,0.507
1.668004,0.505
1.669027,0.508
1.669988,0.504
1.671035,0.506
1.671994,0.506
1.673047,0.504
1.673988,0.507
1.675000,0.507
1.676046,0.507
1.677010,0.507
1.677999,0.505
1.679052,0.505
1.680076,0.507
1.681004,0.506
1.682049,0.506
1.683071,0.504
1.684013,0.505
1.685024,0.504
1.685991,0.507
1.686997,0.505
1.687984,0.506
1.689002,0.505
1.690062,0.505
1.690997,0.506
1.691991,0.505
1.693035,0.505
1.694062,0.505
1.694990,0.507
1.696035,0.506
1.697075,0.505
1.698033,0.506
1.699000,0.506
1.700020,0.506
1.701047,0.505
1.702013,0.505
1.703025,0.507
1.703983,0.506
1.705044,0.508
1.706068,0.504
1.707028,0.505
1.708016,0.506
1.709042,0.506
1.710037,0.505
1.711075,0.504
1.712009,0.505
1.713053,0.506
1.714034,0.508
1.715048,0.506
1.716029,0.504
1.716991,0.507
1.718053,0.508
1.718991,0.505
1.720004,0.506
1.720985,0.506
1.722026,0.504
1.723052,0.506
1.724021,0.506
1.725031,0.505
1.726059,0.506
1.727063,0.505
1.728040,0.506
1.728983,0.503
1.730051,0.506
1.731093,0.507
1.732024,0.506
1.732994,0.506
1.734014,0.505
1.735021,0.504
1.736048,0.506
1.737008,0.504
1.738054,0.505
1.738991,0.504
1.740086,0.506
1.740987,0.504
1.742046,0.507
1.743056,0.504
1.743987,0.507
1.744998,0.505
1.746116,0.506
1.747044,0.506
1.748008,0.507
1.749014,0.505
1.750077,0.504
1.750985,0.505
1.752029,0.504
1.753005,0.505
1.754015,0.507
1.755065,0.506
1.756016,0.506
1.757072,0.506
1.758027,0.506
1.759039,0.508
1.759983,0.506
1.761023,0.508
1.762062,0.506
1.762987,0.506
1.763990,0.507
1.765051,0.505
1.766038,0.506
1.767001,0.508
1.767997,0.507
1.769024,0.504
1.770085,0.507
1.771010,0.507
1.771993,0.508
1.773041,0.507
1.774069,0.505
1.775007,0.506
1.776017,0.507
1.777035,0.504
1.777992,0.504
1.779059,0.506
1.780033,0.507
1.781018,0.507
1.782049,0.505
1.783004,0.506
1.784033,0.507
1.784999,0.507
1.786012,0.504
1.787055,0.505
1.788012,0.505
1.789039,0.508
1.790045,0.506
1.791032,0.504
1.792001,0.506
1.793078,0.504
1.794013,0.504
1.794993,0.507
1.796046,0.504
1.797009,0.507
1.798068,0.506
1.799009,0.507
1.800054,0.506
1.801032,0.507
1.802063,0.506
1.803018,0.506
1.804056,0.504
1.805039,0.506
1.806029,0.506
1.807025,0.504
1.808022,0.506
1.808985,0.505
1.810028,0.506
1.810991,0.507
1.812020,0.506
1.812985,0.505
1.814026,0.506
1.815075,0.506
1.816062,0.504
1.817012,0.504
1.817986,0.506
1.819046,0.506
1.820076,0.508
1.821032,0.507
1.822000,0.506
1.823051,0.505
1.824037,0.506
1.825068,0.509
1.826040,0.507
1.826990,0.506
1.828033,0.506
1.829029,0.507
1.830075,0.506
1.831030,0.506
1.832059,0.506
1.833031,0.506
1.834003,0.506
1.835009,0.507
1.836018,0.507
1.836995,0.505
1.838026,0.507
1.839073,0.507
1.840007,0.507
1.841057,0.506
1.842030,0.506
1.843061,0.508
1.844033,0.508
1.844985,0.506
1.846049,0.507
1.847027,0.506
1.848055,0.505
1.849011,0.506
1.850041,0.504
1.851022,0.505
1.852003,0.508
1.853013,0.506
1.853988,0.506
1.855029,0.508
1.856008,0.505
1.857052,0.506
1.858009,0.507
1.859047,0.505
1.860048,0.506
1.861003,0.508
1.862064,0.507
1.862988,0.505
1.864032,0.506
1.865031,0.504
1.866009,0.506
1.867071,0.505
1.867996,0.505
1.869038,0.505
1.870009,0.504
1.871035,0.506
1.871996,0.507
1.872991,0.508
1.874034,0.506
1.875007,0.506
1.876048,0.505
1.877005,0.506
1.878057,0.508
1.879034,0.504
1.880026,0.504
1.881055,0.506
1.882011,0.505
1.883039,0.505
1.884013,0.507
1.884994,0.507
1.886006,0.507
1.887010,0.505
1.888040,0.506
1.889003,0.505
1.890065,0.506
1.891006,0.506
1.892049,0.507
1.893012,0.504
1.894060,0.505
1.895017,0.507
1.896012,0.506
1.896985,0.507
1.898026,0.506
1.899054,0.506
1.900028,0.507
1.900995,0.506
1.902047,0.505
1.903025,0.504
1.904062,0.507
1.905043,0.505
1.906004,0.505
1.907045,0.507
1.908037,0.506
1.909009,0.506
1.909994,0.505
1.910995,0.506
1.912038,0.504
1.913000,0.506
1.914027,0.506
1.915012,0.505
1.915993,0.507
1.917011,0.507
1.917995,0.505
1.918998,0.507
1.920035,0.508
1.921000,0.507
1.922013,0.507
1.922994,0.507
1.924040,0.507
1.925065,0.505
1.926024,0.505
1.927010,0.506
1.928038,0.507
1.929083,0.506
1.930039,0.506
1.930988,0.507
1.932051,0.505
1.932984,0.505
1.934021,0.507
1.934987,0.504
1.936050,0.506
1.937060,0.504
1.938046,0.507
1.939010,0.504
1.940025,0.507
1.941003,0.505
1.942022,0.506
1.943067,0.506
1.944006,0.505
1.945046,0.506
1.946059,0.507
1.946991,0.506
1.948021,0.507
1.948986,0.507
1.949991,0.506
1.951041,0.508
1.952040,0.508
1.952993,0.507
1.954006,0.508
1.955048,0.506
1.956012,0.506
1.957017,0.504
1.958030,0.505
1.959058,0.505
1.960057,0.505
1.961080,0.505
1.962009,0.506
1.963061,0.504
1.963995,0.505
1.965022,0.507
1.966011,0.506
1.966999,0.506
1.968072,0.506
1.969014,0.507
1.969989,0.504
1.971027,0.505
1.972058,0.507
1.973011,0.505
1.974057,0.505
1.975030,0.508
1.976021,0.505
1.977072,0.506
1.978028,0.506
1.979056,0.507
1.980022,0.505
1.981026,0.507
1.982070,0.506
1.983025,0.506
1.984054,0.504
1.985018,0.505
1.985993,0.508
1.987025,0.506
1.987993,0.506
1.988983,0.506
1.989991,0.504
1.990986,0.506
1.992012,0.506
1.993060,0.506
1.994003,0.505
1.994999,0.506
1.995988,0.506
1.997032,0.504
1.997989,0.504
1.999016,0.507
1.999990,0.504
2.001039,0.506
2.002071,0.504
2.003041,0.506
2.003993,0.505
2.005035,0.506
2.006023,0.505
2.007038,0.505
2.008024,0.505
2.008987,0.504
2.010038,0.504
2.010994,0.506
2.012031,0.507
2.013004,0.507
2.014045,0.505
2.015074,0.506
2.016040,0.506
2.017037,0.508
2.018012,0.506
2.018992,0.507
2.019989,0.505
2.021046,0.507
2.022017,0.507
2.023059,0.508
2.024051,0.505
2.025024,0.506
2.026076,0.506
2.027024,0.506
2.027990,0.505
2.029030,0.505
2.030069,0.506
2.031041,0.504
2.032015,0.506
2.033056,0.506
2.034021,0.508
2.035057,0.505
2.036063,0.505
2.037010,0.508
2.037989,0.505
2.039042,0.506
2.040072,0.505
2.041028,0.507
2.042056,0.506
2.043029,0.506
2.044009,0.504
2.045005,0.508
2.046004,0.505
2.047048,0.506
2.048015,0.506
2.049075,0.506
2.050017,0.504
2.051058,0.506
2.052022,0.504
2.052988,0.504
2.054051,0.505
2.055046,0.507
2.056018,0.505
2.057031,0.504
2.058056,0.507
2.058983,0.506
2.060039,0.506
2.061077,0.508
2.062035,0.507
2.063007,0.508
2.064026,0.506
2.065071,0.506
2.066012,0.505
2.066985,0.507
2.068057,0.506
2.068993,0.504
2.070024,0.507
2.070989,0.506
2.071993,0.506
2.073028,0.505
2.074019,0.506
2.075002,0.508
2.076018,0.505
2.077005,0.506
2.078024,0.504
2.079014,0.504
2.080063,0.507
2.080991,0.505
2.082047,0.506
2.083077,0.505
2.084006,0.505
2.085058,0.506
2.086030,0.506
2.087078,0.506
2.088022,0.506
2.088984,0.505
2.090051,0.506
2.090989,0.506
2.092028,0.506
2.093023,0.504
2.094042,0.504
2.094999,0.506
2.096038,0.506
2.097034,0.507
2.098030,0.505
2.099056,0.507
2.100015,0.504
2.101043,0.506
2.102014,0.505
2.102994,0.506
2.104044,0.507
2.105058,0.507
2.106039,0.505
2.106993,0.505
2.108015,0.504
2.108986,0.506
2.110017,0.504
2.110998,0.507
2.112027,0.505
2.113056,0.506
2.114022,0.506
2.115026,0.505
2.116014,0.506
2.116988,0.506
2.118007,0.506
2.118988,0.506
2.120032,0.505
2.121056,0.506
2.121993,0.507
2.123051,0.505
2.124007,0.506
2.125013,0.504
2.126006,0.504
2.127022,0.508
2.127990,0.507
2.129044,0.504
2.129994,0.504
2.131000,0.505
2.132042,0.507
2.132990,0.505
2.134000,0.507
2.135047,0.504
2.135986,0.506
2.137030,0.507
2.138070,0.506
2.138997,0.506
2.140051,0.506
2.141037,0.506
2.142044,0.506
2.143021,0.504
2.144040,0.506
2.144983,0.505
2.146035,0.504
2.147009,0.505
2.148017,0.505
2.149047,0.505
2.150054,0.506
2.151026,0.506
2.152053,0.506
2.152997,0.506
2.154046,0.505
2.154995,0.505
2.156080,0.506
2.157018,0.507
2.157983,0.507
2.159048,0.506
2.160034,0.507
2.161011,0.508
2.162017,0.508
2.163026,0.507
2.164015,0.505
2.165007,0.505
2.166065,0.508
2.167038,0.505
2.168032,0.507
2.169085,0.505
2.170068,0.506
2.170983,0.507
2.172064,0.506
2.173037,0.507
2.174042,0.506
2.175019,0.506
2.176010,0.506
2.177087,0.506
2.178028,0.506
2.179018,0.506
2.180010,0.505
2.181031,0.504
2.182022,0.505
2.183030,0.506
2.183997,0.506
2.185039,0.507
2.186073,0.507
2.187011,0.504
2.187997,0.506
2.189065,0.505
2.190029,0.506
2.191040,0.508
2.192072,0.505
2.193053,0.506
2.193992,0.507
2.195032,0.507
2.196017,0.505
2.197062,0.506
2.198044,0.507
2.199045,0.507
2.200029,0.507
2.200999,0.506
2.202027,0.506
2.203041,0.506
2.204014,0.507
2.205032,0.506
2.205995,0.506
2.206983,0.506
2.208009,0.506
2.208988,0.507
2.210035,0.504
2.211054,0.507
2.212027,0.506
2.213044,0.506
2.214026,0.508
2.214993,0.508
2.216037,0.506
2.217019,0.506
2.218024,0.506
2.219051,0.506
2.220046,0.508
2.220988,0.506
2.222048,0.506
2.223010,0.507
2.224029,0.506
2.225074,0.507
2.226041,0.506
2.227013,0.506
2.228059,0.506
2.229036,0.507
2.230043,0.505
2.231014,0.508
2.232041,0.508
2.233032,0.507
2.234037,0.509
2.234983,0.495
2.235991,0.427
2.237054,0.361
2.237992,0.384
2.239044,0.410
2.240069,0.420
2.240997,0.418
2.242042,0.413
2.243065,0.396
2.244035,0.382
2.245020,0.368
2.245991,0.372
2.247038,0.375
2.248043,0.374
2.248989,0.371
2.249983,0.367
2.251053,0.367
2.252060,0.369
2.253031,0.371
2.253987,0.373
2.254992,0.370
2.256002,0.367
2.257042,0.367
2.258011,0.366
2.259029,0.368
2.260057,0.372
2.261022,0.375
2.262035,0.387
2.263070,0.391
2.263995,0.395
2.264996,0.404
2.266008,0.408
2.267038,0.417
2.268003,0.421
2.268997,0.424
2.270043,0.433
2.270997,0.437
2.272026,0.445
2.273008,0.449
2.274049,0.453
2.275006,0.465
2.276037,0.468
2.277041,0.478
2.278012,0.482
2.279051,0.487
2.280019,0.495
2.280999,0.499
2.282036,0.504
2.283001,0.508
2.284041,0.507
2.284990,0.504
2.286068,0.503
2.287019,0.504
2.287993,0.504
2.289041,0.503
2.290064,0.503
2.291043,0.501
2.291995,0.503
2.293045,0.503
2.294042,0.506
2.295084,0.505
2.296004,0.504
2.297029,0.504
2.298076,0.505
2.299021,0.505
2.300043,0.505
2.301027,0.505
2.302047,0.507
2.302993,0.508
2.304059,0.506
2.305030,0.507
2.305993,0.506
2.307035,0.507
2.307985,0.506
2.309047,0.505
2.309990,0.507
2.311010,0.507
2.312004,0.506
2.313005,0.506
2.314033,0.508
2.314998,0.505
2.316078,0.505
2.317016,0.506
2.318017,0.504
2.319052,0.504
2.320034,0.505
2.321035,0.503
2.322001,0.505
2.322988,0.504
2.324033,0.504
2.325028,0.504
2.326040,0.504
2.327020,0.504
2.327985,0.504
2.329014,0.502
2.329985,0.502
2.331037,0.501
2.332017,0.503
2.333045,0.503
2.334010,0.503
2.335059,0.503
2.336024,0.502
2.337003,0.501
2.337995,0.501
2.339024,0.503
2.340006,0.503
2.341007,0.504
2.342058,0.503
2.343023,0.504
2.344042,0.504
2.345042,0.503
2.345986,0.504
2.347021,0.504
2.348013,0.504
2.349059,0.503
2.349988,0.502
2.351032,0.502
2.352010,0.503
2.353016,0.504
2.354003,0.501
2.355023,0.503
2.356014,0.503
2.357034,0.503
2.357987,0.503
2.359059,0.503
2.360000,0.505
2.361050,0.504
2.362022,0.505
2.363040,0.504
2.363984,0.504
2.365024,0.503
2.366045,0.504
2.367007,0.504
2.368048,0.503
2.369053,0.503
2.370026,0.503
2.371044,0.503
2.372041,0.502
2.372986,0.500
2.374049,0.504
2.375021,0.505
2.375984,0.502
2.377007,0.504
2.377988,0.504
2.379014,0.504
2.380061,0.505
2.381016,0.504
2.382047,0.505
2.383012,0.504
2.384060,0.505
2.384995,0.504
2.385991,0.505
2.387026,0.504
2.387986,0.504
2.389043,0.504
2.390048,0.504
2.391041,0.504
2.392011,0.506
2.393060,0.504
2.393994,0.503
2.395045,0.504
2.396031,0.504
2.397005,0.504
2.397988,0.504
2.399022,0.503
2.400002,0.503
2.401031,0.504
2.401998,0.504
2.403071,0.505
2.404014,0.504
2.405055,0.505
2.406020,0.506
2.407066,0.504
2.408022,0.505
2.409057,0.504
2.410055,0.504
2.411024,0.505
2.412066,0.505
2.413022,0.506
2.414051,0.504
2.415024,0.503
2.416008,0.504
2.417039,0.504
2.418018,0.507
2.419048,0.505
2.420013,0.504
2.421071,0.504
2.422014,0.504
2.423055,0.504
2.424036,0.504
2.424985,0.506
2.426058,0.504
2.427016,0.504
2.427995,0.504
2.429031,0.504
2.430062,0.506
2.431022,0.504
2.431998,0.506
2.433050,0.504
2.434013,0.505
2.435050,0.504
2.436040,0.507
2.437057,0.504
2.438028,0.506
2.439025,0.503
2.439983,0.505
2.441057,0.505
2.441992,0.506
2.443033,0.506
2.443997,0.504
2.445029,0.504
2.446015,0.506
2.446992,0.506
2.448035,0.504
2.449006,0.504
2.450025,0.507
2.451086,0.503
2.452018,0.504
2.452999,0.504
2.454046,0.507
2.454983,0.505
2.456004,0.504
2.457003,0.504
2.458052,0.504
2.459003,0.504
2.459994,0.504
2.461010,0.504
2.462057,0.504
2.462994,0.504
2.464016,0.504
2.465023,0.504
2.466053,0.504
2.466998,0.504
2.467997,0.504
2.469020,0.504
2.470036,0.505
2.471016,0.504
2.472035,0.505
2.473080,0.505
2.474019,0.504
2.474985,0.504
2.476059,0.505
2.477043,0.504
2.478052,0.504
2.479024,0.505
2.479985,0.503
2.480991,0.506
2.481990,0.504
2.483015,0.506
2.484061,0.502
2.484999,0.504
2.486012,0.507
2.487009,0.505
2.488060,0.504
2.488998,0.505
2.489996,0.506
2.491022,0.506
2.492069,0.504
2.493012,0.505
2.494034,0.504
2.495090,0.505
2.496040,0.505
2.497054,0.505
2.498029,0.507
2.498983,0.505
2.499990,0.506
2.501039,0.506
2.501998,0.508
2.503043,0.505
2.503999,0.506
2.505029,0.506
2.505995,0.505
2.507064,0.504
2.508004,0.505
2.509047,0.505
2.510072,0.505
2.511006,0.505
2.512003,0.508
2.513035,0.506
2.513988,0.505
2.515028,0.507
2.515985,0.506
2.517036,0.506
2.518049,0.506
2.519041,0.507
2.520043,0.509
2.521060,0.506
2.522019,0.508
2.523046,0.506
2.524011,0.506
2.525000,0.507
2.526051,0.507
2.527025,0.506
2.527993,0.507
2.529034,0.507
2.530006,0.506
2.531032,0.507
2.532000,0.506
2.533044,0.507
2.534015,0.506
2.534995,0.506
2.536005,0.505
2.537072,0.506
2.538047,0.507
2.539010,0.508
2.540002,0.506
2.541031,0.508
2.541989,0.504
2.543025,0.506
2.543998,0.505
2.545047,0.508
2.546008,0.505
2.546995,0.505
2.547987,0.507
2.549039,0.507
2.550002,0.508
2.551040,0.505
2.552021,0.506
2.553022,0.505
2.553992,0.506
2.555048,0.508
2.556028,0.505
2.557023,0.505
2.558076,0.504
2.559032,0.505
2.559985,0.507
2.561034,0.507
2.562028,0.507
2.563054,0.507
2.564012,0.506
2.565040,0.505
2.566005,0.504
2.566985,0.506
2.568035,0.505
2.569058,0.508
2.569984,0.506
2.571025,0.506
2.571997,0.506
2.573015,0.506
2.574003,0.506
2.575039,0.507
2.576022,0.506
2.576999,0.506
2.578054,0.507
2.579009,0.507
2.580046,0.507
2.581020,0.507
2.581992,0.506
2.583005,0.506
2.583985,0.505
2.585014,0.506
2.585988,0.506
2.587051,0.507
2.588002,0.508
2.589060,0.506
2.589991,0.507
2.590992,0.505
2.592073,0.508
2.593068,0.505
2.594015,0.508
2.595012,0.506
2.596021,0.506
2.596987,0.505
2.598057,0.506
2.599022,0.506
2.600016,0.504
2.601077,0.506
2.602051,0.505
2.603044,0.505
2.603986,0.504
2.605038,0.507
2.606032,0.508
2.607021,0.506
2.608079,0.506
2.608991,0.506
2.609983,0.507
2.611037,0.506
2.612037,0.506
2.612983,0.507
2.614019,0.506
2.615037,0.504
2.616011,0.507
2.616996,0.505
2.618045,0.505
2.619028,0.508
2.620028,0.508
2.621008,0.507
2.622067,0.506
2.623004,0.506
2.624049,0.507
2.625072,0.508
2.626003,0.506
2.627000,0.507
2.628040,0.507
2.629055,0.505
2.630028,0.505
2.631045,0.507
2.632005,0.506
2.633045,0.508
2.634021,0.508
2.635012,0.505
2.636052,0.505
2.637058,0.507
2.638032,0.507
2.638987,0.507
2.640042,0.506
2.641051,0.507
2.641997,0.506
2.643042,0.508
2.644066,0.508
2.644994,0.507
2.645990,0.507
2.647016,0.507
2.648092,0.506
2.649036,0.508
2.650002,0.505
2.651041,0.505
2.652015,0.507
2.653085,0.508
2.654011,0.507
2.654984,0.508
2.655986,0.506
2.656983,0.507
2.658053,0.505
2.659011,0.505
2.660055,0.505
2.661026,0.508
2.661983,0.506
2.663042,0.506
2.664014,0.506
2.665052,0.507
2.666033,0.506
2.667034,0.506
2.668006,0.507
2.669047,0.506
2.670023,0.507
2.671010,0.505
2.672037,0.506
2.672986,0.506
2.674049,0.507
2.675072,0.508
2.676010,0.507
2.677074,0.507
2.678005,0.505
2.679033,0.507
2.679999,0.507
2.681002,0.508
2.682058,0.508
2.682984,0.507
2.684017,0.506
2.685006,0.506
2.686035,0.508
2.686999,0.506
2.688040,0.506
2.688999,0.507
2.690076,0.508
2.691012,0.506
2.692011,0.507
2.693049,0.506
2.694080,0.507
2.695050,0.508
2.696010,0.507
2.697052,0.504
2.698023,0.506
2.699061,0.507
2.700018,0.506
2.700983,0.506
2.702033,0.507
2.703015,0.506
2.704019,0.508
2.705046,0.508
2.706015,0.508
2.707041,0.506
2.708015,0.507
2.709010,0.507
2.710028,0.507
2.710988,0.506
2.712034,0.506
2.713008,0.507
2.714020,0.507
2.715015,0.507
2.715995,0.508
2.717023,0.507
2.717988,0.506
2.719048,0.506
2.719991,0.507
2.721055,0.507
2.722047,0.508
2.723077,0.505
2.724033,0.505
2.724992,0.508
2.726043,0.508
2.727013,0.506
2.728028,0.508
2.729007,0.506
2.730038,0.508
2.731010,0.504
2.731994,0.507
2.733017,0.507
2.733983,0.506
2.735039,0.508
2.735995,0.506
2.737065,0.508
2.738005,0.507
2.739056,0.506
2.740020,0.506
2.741049,0.506
2.742078,0.509
2.743010,0.506
2.743998,0.505
2.745034,0.507
2.745999,0.508
2.747049,0.507
2.747983,0.504
2.749035,0.505
2.750022,0.507
2.751060,0.506
2.752033,0.507
2.753058,0.505
2.754025,0.506
2.754994,0.505
2.756000,0.507
2.757005,0.504
2.758035,0.506
2.759000,0.506
2.760051,0.505
2.760984,0.506
2.761985,0.506
2.763037,0.508
2.763983,0.505
2.765040,0.505
2.765992,0.504
2.767033,0.506
2.768014,0.507
2.769020,0.504
2.769999,0.506
2.770988,0.506
2.772050,0.506
2.773018,0.506
2.774024,0.504
2.775013,0.505
2.776046,0.504
2.777010,0.507
2.778077,0.506
2.779013,0.507
2.780002,0.504
2.781038,0.504
2.782010,0.504
2.783011,0.504
2.784009,0.504
2.784989,0.505
2.786035,0.504
2.787007,0.505
2.788003,0.506
2.789001,0.505
2.790025,0.504
2.791012,0.504
2.792051,0.506
2.792983,0.505
2.794011,0.504
2.795072,0.504
2.795998,0.506
2.797040,0.505
2.798011,0.505
2.799039,0.505
2.800040,0.505
2.800990,0.504
2.802040,0.506
2.803033,0.506
2.804030,0.506
2.805016,0.503
2.805990,0.504
2.807037,0.504
2.807993,0.505
2.809022,0.504
2.809988,0.504
2.811040,0.505
2.812080,0.503
2.813049,0.504
2.814018,0.506
2.815060,0.505
2.816034,0.504
2.817062,0.506
2.818028,0.505
2.818992,0.504
2.820023,0.505
2.821021,0.504
2.822058,0.504
2.823054,0.504
2.824014,0.504
2.825055,0.505
2.826027,0.504
2.827023,0.504
2.828005,0.504
2.828993,0.503
2.830038,0.503
2.831019,0.504
2.832021,0.502
2.833000,0.504
2.834041,0.506
2.834998,0.503
2.835997,0.504
2.837024,0.504
2.837991,0.504
2.839033,0.505
2.840064,0.504
2.841027,0.502
2.841995,0.504
2.843011,0.506
2.843983,0.504
2.845082,0.501
2.846038,0.504
2.846988,0.503
2.848040,0.501
2.849027,0.504
2.849994,0.505
2.851055,0.502
2.852058,0.505
2.853037,0.501
2.854023,0.504
2.855061,0.503
2.856042,0.504
2.857005,0.504
2.858047,0.504
2.859011,0.503
2.860033,0.504
2.861024,0.503
2.862071,0.504
2.863030,0.504
2.864019,0.504
2.865037,0.505
2.866017,0.504
2.867038,0.504
2.867988,0.504
2.869051,0.504
2.870081,0.503
2.871017,0.504
2.872023,0.506
2.873007,0.504
2.874014,0.503
2.874985,0.503
2.876004,0.504
2.877049,0.504
2.877996,0.503
2.879034,0.502
2.880019,0.504
2.881022,0.502
2.882058,0.503
2.883037,0.504
2.883990,0.503
2.885010,0.505
2.885996,0.504
2.887014,0.504
2.888042,0.504
2.889007,0.504
2.890022,0.503
2.890997,0.504
2.892043,0.504
2.893081,0.505
2.894042,0.506
2.895014,0.506
2.896041,0.505
2.897039,0.505
2.898044,0.505
2.898990,0.504
2.900056,0.504
2.901033,0.504
2.901993,0.504
2.902990,0.504
2.904007,0.506
2.904989,0.506
2.905994,0.505
2.907020,0.503
2.907989,0.504
2.909016,0.504
2.910055,0.503
2.910983,0.505
2.911985,0.504
2.913042,0.507
2.914005,0.506
2.915026,0.507
2.916023,0.503
2.917035,0.506
2.917986,0.504
2.919046,0.505
2.920073,0.504
2.921015,0.505
2.922019,0.504
2.923023,0.505
2.924016,0.505
2.925012,0.504
2.925991,0.506
2.927029,0.504
2.928002,0.504
2.929049,0.506
2.930003,0.506
2.931044,0.505
2.932009,0.506
2.933061,0.508
2.934027,0.506
2.935055,0.504
2.936021,0.505
2.937007,0.505
2.938050,0.506
2.939013,0.506
2.940052,0.505
2.941017,0.505
2.941996,0.506
2.943007,0.507
2.943989,0.505
2.945041,0.505
2.946014,0.507
2.947064,0.508
2.947998,0.507
2.949039,0.506
2.950006,0.508
2.951052,0.506
2.952064,0.507
2.953012,0.506
2.954055,0.508
2.955018,0.505
2.956048,0.507
2.957010,0.505
2.958047,0.504
2.959029,0.507
2.960003,0.507
2.960999,0.508
2.961989,0.506
2.963053,0.507
2.964032,0.506
2.965006,0.506
2.966021,0.506
2.966999,0.508
2.968029,0.506
2.968993,0.508
2.970054,0.506
2.970995,0.505
2.972061,0.506
2.973028,0.507
2.974008,0.507
2.974988,0.508
2.976021,0.508
2.977002,0.508
2.978036,0.508
2.979015,0.508
2.979998,0.506
2.981028,0.507
2.982031,0.507
2.983075,0.508
2.984046,0.507
2.984996,0.507
2.986039,0.508
2.987025,0.509
2.988071,0.506
2.989034,0.508
2.990022,0.508
2.991020,0.507
2.991989,0.507
2.993018,0.508
2.994005,0.508
2.994987,0.508
2.996030,0.508
2.996994,0.508
2.998025,0.507
2.999072,0.506
